0.0,0.03076429636731063,-0.004430465910271294,-0.022505390855506235,0.02639984047802752,-0.004167230615869636,-0.02080467308022954,0.01739030312187098,0.00778345476945628,-0.014309346678633927,0.01834567795292551,-0.0043554016253855455,-0.015428380185259471
0.006666666666666016,0.030851430232197552,-0.004414713637230554,-0.02237490163320159,0.026371610365012184,-0.004091374087715283,-0.020637306810462108,0.017353324206745326,0.007764914041291393,-0.01432018252687306,0.018388886308812608,-0.004373094305156887,-0.015375254157459974
0.013333333333333003,0.030940998743731195,-0.00436662932206285,-0.022198485275105925,0.026323318826328934,-0.003982278685895251,-0.020425220192170856,0.0173103563900363,0.00775511088007599,-0.014343702422582011,0.01841046628532063,-0.0043837151805483435,-0.015321184759793518
0.020000000000000018,0.031032934405932962,-0.004266905017513587,-0.02195485659400449,0.026248159217043862,-0.0038145841765814814,-0.02013852312838388,0.01726419458517255,0.007753607935527556,-0.014373951536452045,0.01840657470586543,-0.004388608520754206,-0.0152561979986164
0.026666666666666033,0.031139705601659164,-0.004082665545083531,-0.02160765859270406,0.026147411642821253,-0.003567172732223815,-0.019746940628780907,0.017216539638346965,0.00775908524339719,-0.014401181247735984,0.018385768770641735,-0.004388831825718155,-0.015161329752598502
0.03333333333333302,0.03129555945591691,-0.003766353793505056,-0.021071014915301965,0.026037227679820443,-0.003231861256132867,-0.01919541990666601,0.01716236610810122,0.007777249525717773,-0.014428388262404696,0.01835770195061375,-0.004377241797177063,-0.015025317518375974
0.04000000000000001,0.03153575119809629,-0.0032571478957289287,-0.02020194081982885,0.025932335369257972,-0.0027985075952961834,-0.018400362382381685,0.017099168323947027,0.007815061556468057,-0.014454247831507672,0.018337133389544846,-0.004344207977480863,-0.01482359662126668
0.046666666666665996,0.031830364741867366,-0.0025069725093507696,-0.01890387109838173,0.02582495996790664,-0.002272662845023126,-0.017363412868101724,0.01703379673758359,0.007870331479305727,-0.014465796695339261,0.01833536098955434,-0.004287667248390345,-0.014542013928875682
0.05333333333333304,0.032067607026917105,-0.0015507984993486652,-0.017272709921422748,0.025723931719326652,-0.0017110741630171193,-0.016244504953626032,0.016980477083352114,0.007935685471083379,-0.014454708246915665,0.018355605356305267,-0.004212523194564225,-0.014238236354595223
0.060000000000000026,0.03216887465669236,-0.0005275617037595512,-0.015590182569757723,0.02568767685389821,-0.0011770398911872782,-0.015255943438731462,0.01695146626859255,0.008002839570550766,-0.014427778806430314,0.018428852752022353,-0.004127338741118675,-0.013988557976962135
0.06666666666666601,0.03219671059238121,0.0004094146860106982,-0.01413173776749895,0.025804290948082363,-0.0006962280614609276,-0.014493539105708081,0.016953442774225586,0.008061754797271356,-0.014402706672677179,0.018616115698293557,-0.0040385198838570335,-0.013823325088425495
0.073333333333333,0.032282333856269635,0.0011711116982381998,-0.013019936805818142,0.02615290426064847,-0.00027147165917727235,-0.013899972996103405,0.01699466971827531,0.008105256343208111,-0.014381621512832399,0.018955235709086894,-0.003946773195570543,-0.013732332191008
0.07999999999999999,0.03252460664166873,0.001772148486373061,-0.012264113805184168,0.026753063987018585,0.00012088534195120026,-0.013403056051300766,0.017069423524894177,0.008136175359066038,-0.014359657102965051,0.01945139923182924,-0.0038367477298081876,-0.013658147252122527
