time,paw_x,paw_y,paw_z,wrist_x,wrist_y,wrist_z,shoulder_x,shoulder_y,shoulder_z,elbow_x,elbow_y,elbow_z
0.273333333333333,0.0104545059850848,-0.00187403304073749,-0.199103204022871,0.0066366929579298,-0.000913150848657924,-0.198038960454553,-0.00218857689744957,0.00931903072481229,-0.196458422879203,-0.00246928992511203,-0.00318811379622954,-0.197012614786013
0.28,0.0100144871632919,-0.00143976372154212,-0.197625598123002,0.00619867377273305,-0.000344456238779692,-0.196628680637454,-0.00173655146346149,0.00956353269664866,-0.195740709986623,-0.00241398516412752,-0.00327938188246529,-0.196220314003173
0.286666666666667,0.00843475138607557,0.000495888395633603,-0.193940610634554,0.00478633970417756,0.00140116864819914,-0.193636217297945,NaN,NaN,NaN,-0.00232108370067007,-0.00272604128530165,-0.194679787997597
0.293333333333333,0.0074769905051417,0.00185171972697134,-0.192860560668436,0.00387581078935075,0.00239520996603633,-0.193109972049801,NaN,NaN,NaN,-0.00217057144014849,-0.00258258112821679,-0.194009215738966
0.3,0.00749702632953991,0.00242333831125179,-0.19292267559461,0.00406287918537332,0.00258516222173666,-0.193256177386375,NaN,NaN,NaN,-0.00187765403243388,-0.00269774111421412,-0.193949139621577
0.306666666666667,0.00836244278100649,0.00213483277424151,-0.192085092790317,0.00481263400187682,0.00193513670122474,-0.192590913006588,NaN,NaN,NaN,-0.00158750841887542,-0.0029536825855986,-0.193819870975251
0.313333333333333,0.00919614737875017,0.00224846068321457,-0.191142453606783,0.00607504777263633,0.00194462712692779,-0.191327917560202,NaN,NaN,NaN,-0.000846844638900726,-0.00288045965425911,-0.192963348994372
0.32,0.00978843779180322,0.00243322747637648,-0.190536509566652,0.0067650884638361,0.00186097974117788,-0.190674916936244,-0.00214805838068126,0.0102732160209218,-0.19648845229809,-0.000276187834432951,-0.0030953467529428,-0.192216275224001
0.326666666666667,0.0110164701150821,0.00228136274031713,-0.189982122967656,0.00797628485105633,0.00175226667115486,-0.189844953598175,-0.00190329418454589,0.0100883008849152,-0.196117122213078,0.000136497488544836,-0.00281995004692839,-0.192034059528891
0.333333333333333,0.0121137414854551,0.00210784582486274,-0.190585742617971,0.00919058021317108,0.00132179956998456,-0.190315925065703,-0.00170125242069524,0.0100636737368886,-0.195963652298966,0.000578122425862278,-0.00268587918397251,-0.192528100645869
0.34,0.0133766000605045,0.0024762197226547,-0.190130273889087,0.0103323359872366,0.00171703488026331,-0.190574769814288,-0.001441301619519,0.0101594099057336,-0.195866288509188,0.00165289025115963,-0.00197596143494172,-0.192405322863842
0.346666666666667,0.014248690003659,0.00312379365831252,-0.190484443231906,0.011281411640663,0.00209022865882077,-0.190366232346109,-0.00101261675378415,0.0103396691892847,-0.19548968185518,0.00249688630802195,-0.00140391852578369,-0.191886005090352
0.353333333333333,0.0152207617406099,0.003099176849731,-0.190617622360703,0.0122724105666552,0.00206748808904813,-0.190320912818184,-0.000610079151809279,0.0103978299864084,-0.19512812800513,0.0033716117214914,-0.00118732937391148,-0.191527434982294
0.36,0.0159961279935697,0.00262788745574952,-0.191583969900521,0.0126558012816704,0.00178092506854847,-0.191537985584954,-0.000491216025176386,0.0103594921428458,-0.19483194548052,0.00382069029887648,-0.000919431934160117,-0.191368778008786
0.366666666666667,0.0164678714695661,0.00139393697521729,-0.191835734087108,0.0131037180291546,0.000975096911809855,-0.192040797171471,-0.000598616951847244,0.0103640241072192,-0.195125854419519,0.00372306172245601,-0.000880107443137374,-0.191944952713614
0.373333333333333,0.0168134378642776,0.000214725468603464,-0.193389578005209,0.0133394542984177,0.000145946250119309,-0.193585827857097,-0.000766394203467882,0.0100771751002099,-0.195446621566764,0.0037887791238646,-0.00133093281628318,-0.191929799948038
0.38,0.0172464582008347,-4.48059433086301e-05,-0.195371503327246,0.0139937047094676,-0.000224428928944127,-0.195279662593942,-0.0007150093794131,0.00966596034356743,-0.195757364949773,0.00411923655158253,-0.00144124542585569,-0.193135338355418
0.386666666666667,0.0178443503976979,0.000521008262067993,-0.196216923675258,0.0146053752413628,0.000209763170087145,-0.195272189588701,-0.000363542788241063,0.00968020891946012,-0.195210638802083,0.00509103297629784,-0.00105633509558666,-0.192389198907143
0.393333333333333,0.0180648022989046,0.000337336869197379,-0.196680602288695,0.0149215140796303,-2.6051109368052e-05,-0.195416873059838,-0.000284830175413845,0.00955166043963822,-0.195209010140598,0.00547610606365569,-0.00116813743691791,-0.19202936721662
